# <a href=http://cmip-pcmdi.llnl.gov/CMIP6/>CMIP6</a> global mean temperature computed at <a href=http://www.knmi.nl/selectfield_CMIP6.cgi?someone@somewhere>KNMI Climate Explorer</a> tas_mon_BCC-CSM2-MR_ssp126_192_000
# operating on BCC-CSM2-MR output prepared for CMIP6
# file :: /home/oldenbor/climexp/CMIP6/monthly/tas/tas_mon_BCC-CSM2-MR_ssp126_192_000.nc
# title :: spatial statistic of BCC-CSM2-MR output prepared for CMIP6
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# source :: BCC-CSM 2 MR (2017):   aerosol: none  atmos: BCC_AGCM3_MR (T106; 320 x 160 longitude/latitude; 46 levels; top level 1.46 hPa)  atmosChem: none  land: BCC_AVIM2  landIce: none  ocean: MOM4 (1/3 deg 10S-10N, 1/3-1 deg 10-30 N/S, and 1 deg in high latitudes; 360 x 232 longitude/latitude; 40 levels; top grid cell 0-10 m)  ocnBgchem: none  seaIce: SIS2
# institution :: KNMI Climate Explorer and Beijing Climate Center, Beijing 100081, China
# activity_id :: CMIP
# branch_method :: Standard
# comment :: The model integration starts from the piControl experiment equilibrium state (1st Jan. of the year 2289)
# contact :: Dr. Tongwen Wu(twwu@cma.gov.cn)
# creation_date :: 2018-11-26T05:08:26Z
# data_specs_version :: 01.00.27
# description :: DECK: historical
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.BCC.BCC-CSM2-MR.historical.none.r1i1p1f1
# grid :: T106
# grid_label :: gn
# initialization_index ::                1
# institution_id :: BCC
# mip_era :: CMIP6
# nominal_resolution :: 100 km
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: BCC-CSM2-MR
# parent_time_units :: days since 1850-01-01
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::                1
# realm :: atmos
# references :: Model described by Tongwen Wu et al. (JGR 2013; JMR 2014; submmitted to GMD,2018). Also see http://forecast.bcccsm.ncc-cma.net/htm
# run_variant :: forcing: greenhouse gases,solar constant,aerosol,volcano mass,land use,ozone
# source_id :: BCC-CSM2-MR
# source_type :: AOGCM
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(30 July 2018) MD5:e53ff52009d0b97d9d867dc12b6096c7
# tracking_id :: hdl:21.14100/007da5e5-12bb-4fe9-8df9-5cd473280650
# variable_id :: tas
# variant_label :: r1i1p1f1
# license :: CMIP6 model data produced by BCC is licensed under a Creative Commons Attribution ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and at https:///pcmdi.llnl.gov/. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# cmor_version :: 3.3.2
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/BCC-CSM2-MR/r1i1p1f1/gn/tas_Amon_BCC-CSM2-MR_historical_r1i1p1f1_gn_185001-201412.nc
# original_file_hash_codes :: 42ef6eefb38c02b5138a9e967a7b49c572685f87aa383e780a25b46c1bd89d04
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# nco :: 4.7.2
# history :: user oldenbor 2021-12-16 19:34:13 get_index CMIP6/monthly/tas/tas_mon_BCC-CSM2-MR_ssp126_192_000.nc 0 360 -90 90\nThu Jun 24 09:04:22 2021: ncks -v tas tas_mon_BCC-CSM2-MR_ssp126_192_000.nc tmptas_mon_BCC-CSM2-MR_ssp126_192_000.nc\nFri Jun 18 19:54:32 2021: cdo -r -f nc4 -z zip remapbil,r192x144 tas_mon_BCC-CSM2-MR_historical+ssp126_r1i1p1f1_CEmerged_ETH_native.nc /home/oldenbor/climexp_data/CMIP6/monthly/tas/tas_mon_BCC-CSM2-MR_ssp126_r1i1p1f1_192_000.nc\n2018-11-26T05:08:26Z ; CMOR rewrote data to be consistent with CMIP6, CF-1.7 CMIP-6.2 and CF standards.;\nN/A
# ave_region :: lon=   -0.938  359.062, lat=  -90.000   90.000
# averaging anomalies over region lon=   -0.938  359.062, lat=  -90.000   90.000
# tas [K] Near-Surface Air Temperature
 1850   285.6297       285.8444       286.2642       287.6898       288.5763       289.1441       289.3902       289.2744       288.6110       287.5272       286.5697       285.7116    
 1851   285.6774       285.6512       286.6650       287.5685       288.5404       289.2246       289.4622       289.1321       288.6750       287.6823       286.6126       285.8955    
 1852   285.6458       285.9394       286.9316       287.7857       288.6864       289.4256       289.5875       289.4031       288.7178       287.6914       287.0280       285.9473    
 1853   285.9059       286.1027       286.6921       287.6627       288.6266       289.1955       289.5378       289.2769       288.6673       287.6591       286.6560       285.9420    
 1854   285.7587       286.3417       286.7389       287.9316       288.6386       289.2706       289.5095       289.5206       288.7834       287.7162       286.6163       285.7827    
 1855   285.4603       285.7934       286.4292       287.6808       288.5656       289.1877       289.4995       289.2693       288.7101       287.6944       286.7419       285.8957    
 1856   285.7090       285.9431       286.6720       287.6184       288.6419       289.2013       289.4797       289.4294       288.7088       287.7141       286.7044       285.7348    
 1857   285.7867       286.1292       286.8889       287.7058       288.6465       289.4269       289.6940       289.4949       288.8438       288.0061       286.8280       286.0380    
 1858   285.7817       285.9032       286.7360       287.6248       288.7360       289.2916       289.5537       289.5512       288.8762       287.8006       286.5788       286.0211    
 1859   285.9525       286.1270       286.7233       287.7544       288.8098       289.6398       289.9199       289.7120       288.9758       288.0364       286.7553       286.0244    
 1860   285.8554       286.1046       286.6828       287.8186       288.7812       289.3907       289.7830       289.4813       288.8141       287.9085       286.7329       286.2405    
 1861   285.8783       286.2836       286.8900       287.8651       288.9131       289.5462       289.7438       289.6583       289.0723       287.9850       286.7648       286.1571    
 1862   285.8609       286.1207       286.6553       287.8806       288.8004       289.4443       289.7361       289.4612       288.7715       287.6941       286.5519       285.6569    
 1863   285.5406       286.1304       286.6961       287.7283       288.6867       289.3905       289.7384       289.4977       288.9659       287.8333       286.6396       285.8750    
 1864   285.7195       286.1805       287.0663       288.0585       288.9272       289.5892       289.9296       289.8352       289.1161       288.1354       286.9550       286.3640    
 1865   285.7782       286.2523       287.0030       287.9704       288.8981       289.6132       290.0078       289.7415       289.0689       288.0736       286.8036       285.9476    
 1866   285.8783       286.0643       287.0692       288.0683       288.8304       289.5663       289.9129       289.8073       289.2024       288.0044       286.8745       286.2333    
 1867   286.0696       286.3819       287.2959       288.0102       289.0544       289.5511       289.9400       289.8899       289.0674       288.0645       287.0125       286.4378    
 1868   285.8047       285.8209       287.0739       287.8755       288.9290       289.7184       289.8972       289.6746       289.0262       287.9630       287.2699       286.3922    
 1869   286.1887       286.4709       287.1341       288.1774       289.0696       289.6587       289.8752       289.6818       289.0191       287.8662       286.9763       286.0538    
 1870   285.7858       286.0052       286.6611       287.7319       288.6927       289.5798       289.7514       289.7733       289.0833       287.9901       286.9297       286.1250    
 1871   286.0402       286.2300       286.8476       288.0163       288.9128       289.5700       289.8822       289.5975       289.0162       287.9991       287.0008       286.1035    
 1872   286.0138       286.2684       286.9153       288.0278       289.0345       289.5149       289.9192       289.6217       289.0426       287.8751       286.7714       286.0694    
 1873   285.6923       286.0828       286.8477       287.9491       288.8050       289.5736       289.9420       289.7785       289.0679       287.9737       286.9799       286.1409    
 1874   286.0721       286.2544       286.9440       288.0617       289.0832       289.5967       289.7373       289.6077       288.9228       287.8982       286.7328       285.8564    
 1875   285.7353       285.9716       286.9596       287.6943       288.8521       289.5290       289.8660       289.7009       289.0424       288.0339       287.0605       286.2697    
 1876   285.9073       286.5551       287.0938       288.0754       289.0393       289.6074       289.8942       289.5937       289.0913       287.9644       286.9140       286.4331    
 1877   286.2378       286.4188       287.0338       288.1232       288.9738       289.6332       289.8252       289.6779       288.9933       287.9898       286.8425       286.2146    
 1878   285.9688       286.5987       287.0251       288.0521       288.8740       289.7126       289.9281       289.7505       289.0803       288.1564       287.2445       286.5028    
 1879   286.3968       286.6620       287.3251       288.3677       289.1102       289.7372       289.9660       289.7520       289.1018       288.0547       286.9969       286.2501    
 1880   286.0651       286.2754       287.0509       288.1995       288.9974       289.7025       289.8891       289.6939       289.1030       288.0760       287.0392       286.1589    
 1881   286.1186       286.3416       287.0432       288.1301       289.0427       289.7390       290.0141       289.7493       288.9446       287.9785       286.8621       286.1056    
 1882   286.0281       286.2826       287.1476       288.1105       289.0546       289.8248       289.9101       289.7770       289.1208       288.1200       287.0239       286.2380    
 1883   286.1314       286.4947       287.1751       288.1368       289.0003       289.7700       289.8973       289.6479       289.0267       288.0607       286.7545       286.2336    
 1884   285.9047       286.1956       286.6835       287.8340       288.7497       289.3526       289.5267       289.1575       288.6368       287.7025       286.6024       285.9203    
 1885   285.3371       285.8215       286.5954       287.7361       288.6195       289.3417       289.7009       289.5370       288.8495       287.8045       286.6057       285.8805    
 1886   285.7325       286.0517       286.8080       287.8281       288.8894       289.4297       289.6926       289.5690       288.9032       287.9071       286.6942       285.9027    
 1887   285.6577       286.0672       286.7155       287.8148       288.7033       289.3868       289.6881       289.6293       288.8690       288.0222       286.8881       286.1529    
