# <a href=http://cmip-pcmdi.llnl.gov/CMIP6/>CMIP6</a> global mean temperature computed at <a href=http://www.knmi.nl/selectfield_CMIP6.cgi?someone@somewhere>KNMI Climate Explorer</a> tas_mon_CanESM5-p2_ssp370_192_011
# operating on CanESM5 output prepared for CMIP6
# file :: /home/oldenbor/climexp/CMIP6/monthly/tas/tas_mon_CanESM5-p2_ssp370_192_011.nc
# title :: spatial statistic of CanESM5 output prepared for CMIP6
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# source :: CanESM5 (2019): \naerosol: interactive\natmos: CanAM5 (T63L49 native atmosphere, T63 Linear Gaussian Grid; 128 x 64 longitude/latitude; 49 levels; top level 1 hPa)\natmosChem: specified oxidants for aerosols\nland: CLASS3.6/CTEM1.2\nlandIce: specified ice sheets\nocean: NEMO3.4.1 (ORCA1 tripolar grid, 1 deg with refinement to 1/3 deg within 20 degrees of the equator; 361 x 290 longitude/latitude; 45 vertical levels; top grid cell 0-6.19 m)\nocnBgchem: Canadian Model of Ocean Carbon (CMOC); NPZD ecosystem with OMIP prescribed carbonate chemistry\nseaI
# institution :: KNMI Climate Explorer and Canadian Centre for Climate Modelling and Analysis, Environment and Climate Change Canada, Victoria, BC V8P 5C2, Canada
# cccma_model_hash :: 1192c64cfd0773958e12d64da305f04cbddaf6dc
# cccma_parent_runid :: p2-pictrl
# cccma_pycmor_hash :: 7a279cbf037691781e65aa5e779f9345d3f71d88
# cccma_runid :: p2-his12
# ymdh_branch_time_in_child :: 1850:01:01:00
# ymdh_branch_time_in_parent :: 6100:01:01:00
# activity_id :: CMIP
# branch_method :: Spin-up documentation
# contact :: ec.cccma.info-info.ccmac.ec@canada.ca
# creation_date :: 2019-07-30T19:51:17Z
# data_specs_version :: 01.00.30
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.CCCma.CanESM5.historical.none.r12i1p2f1
# grid :: T63L49 native atmosphere, T63 Linear Gaussian Grid; 128 x 64 longitude/latitude; 49 levels; top level 1 hPa
# grid_label :: gn
# initialization_index ::                1
# institution_id :: CCCma
# mip_era :: CMIP6
# nominal_resolution :: 500 km
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: CanESM5
# parent_time_units :: days since 1850-01-01 0:0:0.0
# parent_variant_label :: r1i1p2f1
# physics_index ::                2
# product :: model-output
# realization_index ::               12
# realm :: atmos
# references :: Geophysical Model Development Special issue on CanESM5 (https://www.geosci-model-dev.net/special_issues.html)
# source_id :: CanESM5
# source_type :: AOGCM
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(09 May 2019) MD5:38ea1fbdf3f31659e83c719fb4c48428
# tracking_id :: hdl:21.14100/f576a7fd-7f37-4755-8ae0-ddd94ab7bb54
# variable_id :: tas
# variant_label :: r12i1p2f1
# version :: v20190429
# license :: CMIP6 model data produced by The Government of Canada (Canadian Centre for Climate Modelling and Analysis, Environment and Climate Change Canada) is licensed under a Creative Commons Attribution ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and at https:///pcmdi.llnl.gov/. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# cmor_version :: 3.4.0
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/CanESM5/r12i1p2f1/gn/tas_Amon_CanESM5_historical_r12i1p2f1_gn_185001-201412.nc
# original_file_hash_codes :: ae697f7a2e18d9c10fb63868fa49636e7533f89258be0841cbf26fad720ec89b
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# nco :: 4.7.2
# history :: user oldenbor 2021-12-16 21:20:37 get_index CMIP6/monthly/tas/tas_mon_CanESM5-p2_ssp370_192_011.nc 0 360 -90 90\nThu Jun 24 09:25:34 2021: ncks -v tas tas_mon_CanESM5-p2_ssp370_192_011.nc tmptas_mon_CanESM5-p2_ssp370_192_011.nc\nFri Jun 18 20:02:39 2021: cdo -r -f nc4 -z zip remapbil,r192x144 tas_mon_CanESM5_historical+ssp370_r12i1p2f1_CEmerged_ETH_native.nc /home/oldenbor/climexp_data/CMIP6/monthly/tas/tas_mon_CanESM5-p2_ssp370_r12i1p2f1_192_011.nc\n2019-07-30T19:51:17Z ;rewrote data to be consistent with CMIP for variable tas found in table Amon.
# ave_region :: lon=   -0.938  359.062, lat=  -90.000   90.000
# averaging anomalies over region lon=   -0.938  359.062, lat=  -90.000   90.000
# tas [K] Near-Surface Air Temperature
 1850   284.5078       284.4598       285.1402       286.3244       287.4382       288.1244       288.3525       288.1676       287.4478       286.4745       285.4299       284.6139    
 1851   284.2134       284.4413       285.3862       286.4010       287.2790       288.1526       288.5712       288.3451       287.5050       286.5718       285.5502       284.9203    
 1852   284.6294       284.6907       285.4647       286.5615       287.8177       288.3674       288.5220       288.3828       287.6504       286.6906       285.7396       284.9521    
 1853   284.6669       284.6261       285.5385       286.4262       287.3399       288.0493       288.4650       288.1488       287.3859       286.3767       285.4448       284.8666    
 1854   284.4022       284.5750       285.4701       286.4547       287.6629       288.2975       288.7510       288.4950       287.7810       286.7896       285.7897       284.9792    
 1855   284.6700       284.9455       285.5599       286.6555       287.8827       288.5051       289.0048       288.5967       287.8488       286.9290       285.9779       285.3033    
 1856   285.0598       284.9372       285.5208       286.5544       287.5304       288.2343       288.6492       288.5210       287.6096       286.6489       285.7809       284.9182    
 1857   284.7919       284.7052       285.4677       286.7063       287.5265       288.3476       288.6795       288.4705       287.6058       286.6848       285.7375       284.8674    
 1858   284.5900       284.7281       285.3622       286.3230       287.4450       288.0968       288.4940       288.3898       287.5617       286.5248       285.8467       285.0566    
 1859   284.6227       284.6462       285.5439       286.4611       287.6124       288.3768       288.5321       288.4526       287.6796       286.6498       285.7796       285.0602    
 1860   284.5548       284.6993       285.3443       286.4418       287.2661       288.1743       288.4691       288.2859       287.6444       286.5371       285.7087       285.0411    
 1861   284.5365       284.6802       285.5961       286.5747       287.7080       288.3975       288.6663       288.4290       287.7433       286.6925       285.8033       284.7827    
 1862   284.4913       284.6958       285.4151       286.5406       287.5028       288.2232       288.4966       288.3680       287.4881       286.7450       285.7551       285.0602    
 1863   284.7037       284.8053       285.4312       286.6063       287.5709       288.1595       288.4733       288.4030       287.5932       286.5873       285.9467       285.0728    
 1864   284.6904       284.6980       285.3701       286.7090       287.6063       288.2184       288.4626       288.2945       287.6948       286.5986       285.5258       284.9369    
 1865   284.6701       284.8587       285.5221       286.8375       287.7618       288.5217       288.6099       288.4318       287.8264       286.6602       285.7679       284.9375    
 1866   284.6445       284.7629       285.4894       286.4933       287.5702       288.3092       288.6943       288.3699       287.4469       286.5602       285.4880       284.9623    
 1867   284.7528       284.8098       285.2840       286.6095       287.5607       288.1999       288.5420       288.2791       287.4118       286.5486       285.6197       284.8365    
 1868   284.6011       284.6972       285.5272       286.3854       287.7050       288.0865       288.5258       288.2171       287.5692       286.4706       285.6472       284.8334    
 1869   284.7063       284.5920       285.0630       286.2953       287.3897       288.0353       288.4798       288.1411       287.5906       286.4356       285.4839       284.7978    
 1870   284.4693       284.7092       285.2395       286.4045       287.4844       288.1829       288.5885       288.3400       287.6471       286.8240       285.6217       285.0482    
 1871   284.6013       284.7523       285.4083       286.2695       287.3031       288.2292       288.3318       288.4469       287.5793       286.5262       285.3991       284.8712    
 1872   284.3240       284.6924       285.3538       286.3919       287.3698       288.0761       288.4240       288.1732       287.4888       286.6684       285.7383       285.1071    
 1873   284.6216       284.7562       285.4827       286.5486       287.6179       288.5353       288.6284       288.4772       287.7609       286.8503       285.9500       285.3387    
 1874   284.9083       285.2914       285.7673       286.6586       287.6063       288.4835       288.7475       288.5277       287.7108       286.7444       285.9622       285.1602    
 1875   284.6371       284.4396       285.5988       286.5715       287.6386       288.2514       288.4481       288.1576       287.6796       286.5324       285.7065       285.0119    
 1876   284.7986       284.7423       285.4284       286.5038       287.5906       288.2190       288.4813       288.3592       287.7509       286.7727       285.8729       285.0714    
 1877   284.9869       284.7232       285.7132       286.6729       287.6901       288.2501       288.5408       288.3204       287.6216       286.5055       285.7679       285.3206    
 1878   284.7262       284.5746       285.2599       286.5447       287.5907       288.2468       288.5413       288.4043       287.6663       286.5729       285.7570       285.0567    
 1879   284.8835       284.7976       285.5769       286.5874       287.4845       288.2326       288.5664       288.5263       287.6158       286.5895       285.7195       285.0022    
 1880   284.6595       284.5445       285.3956       286.3191       287.4138       288.2097       288.4893       288.2754       287.5045       286.6141       285.6371       285.0022    
 1881   284.7876       284.5635       285.2969       286.4266       287.3964       288.0901       288.5224       288.1604       287.4600       286.4490       285.4984       284.7916    
 1882   284.5284       284.6906       285.3920       286.3617       287.2598       288.2038       288.6522       288.3136       287.5815       286.8124       286.0688       285.2208    
 1883   284.9526       285.0417       285.5773       286.5790       287.6646       288.3106       288.6805       288.5298       287.6650       286.6667       285.6634       284.9753    
 1884   284.5952       284.4431       285.2542       286.3794       287.2260       288.0311       288.1973       288.1577       287.4810       286.3690       285.5010       284.8743    
 1885   284.4420       284.4601       285.0894       286.3011       287.3105       287.9564       288.2902       288.0216       287.4088       286.3068       285.2751       284.6161    
 1886   284.2245       284.2685       284.9864       286.1658       286.9952       287.7911       288.1913       288.0691       287.3325       286.2445       285.3276       284.6826    
 1887   284.0980       284.2098       285.1668       286.1858       287.2292       287.9818       288.2977       288.0938       287.3508       286.3804       285.4045       284.6747    
 1888   284.2767       284.4270       285.1054       286.0511       287.2571       288.1076       288.3878       288.0722       287.2786       286.3745       285.4107       284.5775    
 1889   284.3395       284.5260       285.0359       286.3735       287.3182       288.1011       288.4929       288.1810       287.5627       286.6938       285.6828       285.0023    
 1890   284.5996       284.8757       285.3734       286.4536       287.4149       288.3058       288.7068       288.3424       287.6592       286.6282       285.6561       284.8419    
